hmmm - that high failure rate sure isn't reflected in the retail price.,retail price,-1
i wish the volume could be louder and the mouse didnt break after only a month.,mouse,-1
_ the battery never held a charge longer than one hour and within two months[comma] stopped holding a charge for more than ten minutes.,battery,-1
speakers doesn't sound that great.,speakers,-1
the only problems are the sound isnt very loud i have to wear headphones.,sound,-1
the headphone and mic jack are in front of touch-pad making the touch-pad hard to use when using headphones/mic[comma] not to mention the laptop was designed for right handed person.,headphone,-1
the port is secured to motherboard so when this  happens you can't see the plug at all[comma] it's just gone.,motherboard,0
_ even though i had the receipt in front of me proving it still had 2 months left on the warranty.,warranty,-1
the touchpad is extremely sensitive[comma] which is the only drawback.,touchpad,-1
i would not recommend this to anyone wanting a notebook expecting the performance of a desktop it does not meet the expectations.,performance,-1
good price.,price,1
you won't have to spend gobs of money on some inefficient virus program that needs to be updated every month and that constantly drains your wallet.,virus program,-1
the photobooth is a great program[comma] it takes very good pictures with the built-in camera.,program,1
i dislike the weight and size[comma] cubersome.,weight,-1
i eventually did the migration from my imac backup disc which uses usb.,imac backup disc,0
it has good speed and plenty of hard drive space.,speed,1
i always have used a tower home pc and jumped to the laptop and have been very satisfied with its performance.,performance,1
hard disk - the new editions gives you more hard disk space (500gb instead of 320gb) but time has taught me never to trust an internal hard disk.,hard disk,0
battery life could be better but overall for the price and toshiba's reputation for laptops it's great!,battery life,-1
however[comma] my girlfriend realized that the netbook's hinge is a bit loose (when you open or close the lcd).,lcd,0
amazing quality!,quality,1
">  iphoto is probably the best program i have ever worked with: easy and convenient.,iphoto,1
this laptop is a great price and has a sleek look.,look,1
it started out by randomly ceasing to charge when it was plugged in (mousing over the battery icon would read[comma] for example[comma] 74%[comma] plugged in[comma] not charging"")[comma] requiring me to unplug it and plug it back in several times to get it to charge.",charge,0
i paid for extra memory and the 17-inch screen[comma] as well as the top of the line dvd and cd burners.,cd burners,1
i reloaded with windows 7 ultimate[comma] and the bluetooth and fingerprint reader (software) would not load.,software,-1
also the keyboard does not liht up so unless your sitting in a room with some light you cant see anything and thats bad for me because my boyfriend tends to watch tv in the dark at night which leaves me with no way of seeing the keyboard.,keyboard,-1
the i3 processor doesn't seem to run hot and the fan rarely turns on.,i3 processor,1
other than that its a great performing machine and well meets all my needs and more.,performing,1
i love the dock where i can simply drop a file ontop of a particular program[comma] and the program will simply open that file.,dock,1
overall i feel this netbook was poor quality[comma] had poor performance[comma] although it did have great battery life when it did work.,quality,-1
i've owned this labtop for less then two months[comma] already the mouse button has broke.,mouse button,-1
the people are frustrating to work with[comma] the product itself is very cheaply made[comma] and the accessories are less than satisfactory.,accessories,-1
it's graphics aren't bad at all[comma] for the lower end of the macbook pro spectrum[comma] easily capable of running starcraft ii and other games with comparable graphics.,graphics,1
it has bein into the shop to get a new hardrive 2 times and to fix the touch control buttons on the keyboard!,hardrive,-1
while about 8 years ago[comma] i hope that the quality has changed.,quality,-1
it is easy to use[comma] has great screen quality[comma] and every so light weight.,use,1
